dec,ra,hSyntMag
-27.6892566043845,53.2787967106134,17.1280011
-27.9341550942137,53.2716675433501,17.5193848
-27.650298,53.224504,
-27.921687,52.977426,
-27.9348164208989,52.9909778775024,19.97779984
-27.6754044244764,53.2659751904044,
-27.688139,53.281309,
-27.6468973616582,53.2202625595035,
-27.947566,53.257689,22.227933169999996
-27.6756169300068,53.2686609233633,13.345729399999998
-27.969933,53.043295,
-27.675544,53.270308,
-27.951202,53.007921,20.93640435
-27.664517,53.006955,
-27.6794313816847,52.9851466211127,15.9669366
-27.9720582842624,53.0421364951196,
-27.9358953154312,53.2796620780058,17.4472424
-27.9753873872022,53.0477295125449,17.8077409
-27.95992,53.015816,
-27.6801920575857,52.9823347562095,18.463307099999998
-27.6462119690953,53.0322175720376,15.902465999999999
-27.6459462741035,53.0327545533338,16.485722499999998
-27.9327220199984,53.2839188482565,
-27.647769943458,53.0278579579849,15.4049039
-27.9326493441389,53.2847062128458,17.1527001
-27.973852,53.222955,
-27.9270835843807,53.2912340098089,
-27.9743954082405,53.0406907354997,18.474064740000003
-27.956878,53.255733,
-27.9768683953468,53.2188473833963,15.086144000000004
-27.972202,53.230311,
-27.9808228605868,53.2099674721203,16.596951400000002
-27.6737037371859,53.2790399172224,14.793180300000001
-27.976183,53.03929,
-27.974743,53.22798,
-27.9697384626098,53.0230082412278,17.0204617
-27.9619198675813,53.0085443371971,19.124943000000002
-27.9574172052367,53.2617729346045,16.6295671
-27.9477421599627,53.2783737533851,17.4136901
-27.9544453917335,53.2699925781867,
-27.9474588813592,52.9835408827499,17.8389533
-27.6642948844132,52.9869085606606,16.6310536
-27.955665,53.270148,
-27.6364375767254,53.2315737572494,18.2843873
-27.648322,53.255264,
-27.968508,53.009345,
-27.9749681949067,53.2422590581857,
-27.6514975669334,53.0010804529257,16.013572699999997
-27.9701826673016,53.2514860281503,17.398235729999996
-27.9798809993832,53.2346437517894,17.44042526
-27.655907,53.271328,
-27.9698595570708,53.2564984721371,14.3078555
-27.9523947359997,53.2824623261216,18.31737493
-27.9751765550651,53.0131481722792,18.20438972
-27.9796782577399,53.2415505589292,
-27.9812729117747,53.0223113069649,15.684597400000001
-27.950284,53.287928,
-27.9525696956246,53.2884610613013,15.972323399999999
-27.9649305329303,52.987756186812,14.778021800000001
-27.651867,53.284496,
-27.6517646673088,52.9765260746784,18.0526815
-27.9784458080485,53.2702110740204,15.570988900000001
-27.9690829066232,52.9785129988492,17.384091400000003
-27.64375,53.281318,
-27.9808172050003,52.994407129945,19.573885999999998
-27.981178,52.990448,
-27.6397989836453,52.9808153020146,16.0604686
-27.971155347418,52.9737749063036,18.212526799999996
-27.978611,52.984216,
-27.974215,53.28552,
-27.980252,53.281997,
-27.9798515675139,52.9732856135868,17.758323
